,equity
2024-01-04 15:00:00+00:00,10000.0
2024-01-04 16:00:00+00:00,10000.0
2024-01-04 17:00:00+00:00,10000.0
2024-01-04 18:00:00+00:00,10000.0
2024-01-04 19:00:00+00:00,10000.0
2024-01-04 20:00:00+00:00,10000.0
2024-01-04 21:00:00+00:00,10000.0
2024-01-04 22:00:00+00:00,10000.0
2024-01-04 23:00:00+00:00,10000.0
2024-01-05 00:00:00+00:00,10000.0
2024-01-05 01:00:00+00:00,10000.0
2024-01-05 02:00:00+00:00,10000.0
2024-01-05 03:00:00+00:00,10000.0
2024-01-05 04:00:00+00:00,10000.0
2024-01-05 05:00:00+00:00,10000.0
2024-01-05 06:00:00+00:00,10000.0
2024-01-05 07:00:00+00:00,10000.0
2024-01-05 08:00:00+00:00,10000.0
2024-01-05 09:00:00+00:00,10000.0
2024-01-05 10:00:00+00:00,10000.0
2024-01-05 11:00:00+00:00,10000.0
2024-01-05 12:00:00+00:00,10000.0
2024-01-05 13:00:00+00:00,10000.0
2024-01-05 14:00:00+00:00,10000.0
2024-01-05 15:00:00+00:00,10000.0
2024-01-05 16:00:00+00:00,10000.0
2024-01-05 17:00:00+00:00,10000.0
2024-01-05 18:00:00+00:00,10000.0
2024-01-05 19:00:00+00:00,10000.0
2024-01-05 20:00:00+00:00,10000.0
2024-01-05 21:00:00+00:00,10000.0
2024-01-05 22:00:00+00:00,10000.0
2024-01-05 23:00:00+00:00,10000.0
2024-01-06 00:00:00+00:00,10000.0
2024-01-06 01:00:00+00:00,10000.0
2024-01-06 02:00:00+00:00,10000.0
2024-01-06 03:00:00+00:00,10000.0
2024-01-06 04:00:00+00:00,10000.0
2024-01-06 05:00:00+00:00,10000.0
2024-01-06 06:00:00+00:00,10000.0
2024-01-06 07:00:00+00:00,10000.0
2024-01-06 08:00:00+00:00,10000.0
2024-01-06 09:00:00+00:00,10000.0
2024-01-06 10:00:00+00:00,10000.0
2024-01-06 11:00:00+00:00,10000.0
2024-01-06 12:00:00+00:00,10000.0
2024-01-06 13:00:00+00:00,10000.0
2024-01-06 14:00:00+00:00,10000.0
2024-01-06 15:00:00+00:00,10000.0
2024-01-06 16:00:00+00:00,10000.0
2024-01-06 17:00:00+00:00,10000.0
2024-01-06 18:00:00+00:00,10000.0
2024-01-06 19:00:00+00:00,10000.0
2024-01-06 20:00:00+00:00,10000.0
2024-01-06 21:00:00+00:00,10000.0
2024-01-06 22:00:00+00:00,10000.0
2024-01-06 23:00:00+00:00,10000.0
2024-01-07 00:00:00+00:00,10000.0
2024-01-07 01:00:00+00:00,10000.0
2024-01-07 02:00:00+00:00,10000.0
2024-01-07 03:00:00+00:00,10000.0
2024-01-07 04:00:00+00:00,10000.0
2024-01-07 05:00:00+00:00,10000.0
2024-01-07 06:00:00+00:00,10000.0
2024-01-07 07:00:00+00:00,10000.0
2024-01-07 08:00:00+00:00,10000.0
2024-01-07 09:00:00+00:00,10000.0
2024-01-07 10:00:00+00:00,10000.0
2024-01-07 11:00:00+00:00,10000.0
2024-01-07 12:00:00+00:00,10000.0
2024-01-07 13:00:00+00:00,10000.0
2024-01-07 14:00:00+00:00,10000.0
2024-01-07 15:00:00+00:00,10000.0
2024-01-07 16:00:00+00:00,10000.0
2024-01-07 17:00:00+00:00,10000.0
2024-01-07 18:00:00+00:00,10000.0
2024-01-07 19:00:00+00:00,10000.0
2024-01-07 20:00:00+00:00,10000.0
2024-01-07 21:00:00+00:00,10000.0
2024-01-07 22:00:00+00:00,10000.0
2024-01-07 23:00:00+00:00,10000.0
2024-01-08 00:00:00+00:00,10000.0
2024-01-08 01:00:00+00:00,10000.0
2024-01-08 02:00:00+00:00,10000.0
2024-01-08 03:00:00+00:00,10000.0
2024-01-08 04:00:00+00:00,10000.0
2024-01-08 05:00:00+00:00,10000.0
2024-01-08 06:00:00+00:00,10000.0
2024-01-08 07:00:00+00:00,10000.0
2024-01-08 08:00:00+00:00,10000.0
2024-01-08 09:00:00+00:00,10000.0
2024-01-08 10:00:00+00:00,10000.0
2024-01-08 11:00:00+00:00,10000.0
2024-01-08 12:00:00+00:00,10000.0
2024-01-08 13:00:00+00:00,10000.0
2024-01-08 14:00:00+00:00,10000.0
2024-01-08 15:00:00+00:00,10000.0
2024-01-08 16:00:00+00:00,10000.0
2024-01-08 17:00:00+00:00,10000.0
2024-01-08 18:00:00+00:00,10000.0
2024-01-08 19:00:00+00:00,10000.0
2024-01-08 20:00:00+00:00,10000.0
2024-01-08 21:00:00+00:00,10000.0
2024-01-08 22:00:00+00:00,10000.0
2024-01-08 23:00:00+00:00,9991.43652443176
2024-01-09 00:00:00+00:00,9952.464767958096
2024-01-09 01:00:00+00:00,9955.23922619721
2024-01-09 02:00:00+00:00,9961.243569175624
2024-01-09 03:00:00+00:00,9958.062141815944
2024-01-09 04:00:00+00:00,9968.32636210647
2024-01-09 05:00:00+00:00,9954.760846201418
2024-01-09 06:00:00+00:00,9946.852456111039
2024-01-09 07:00:00+00:00,9952.414124531275
2024-01-09 08:00:00+00:00,9930.966451102255
2024-01-09 09:00:00+00:00,9930.966451102255
2024-01-09 10:00:00+00:00,9930.966451102255
2024-01-09 11:00:00+00:00,9930.966451102255
2024-01-09 12:00:00+00:00,9930.966451102255
2024-01-09 13:00:00+00:00,9930.966451102255
2024-01-09 14:00:00+00:00,9930.966451102255
2024-01-09 15:00:00+00:00,9930.966451102255
2024-01-09 16:00:00+00:00,9930.966451102255
2024-01-09 17:00:00+00:00,9930.966451102255
2024-01-09 18:00:00+00:00,9930.966451102255
2024-01-09 19:00:00+00:00,9930.966451102255
2024-01-09 20:00:00+00:00,9930.966451102255
2024-01-09 21:00:00+00:00,9930.966451102255
2024-01-09 22:00:00+00:00,9930.966451102255
2024-01-09 23:00:00+00:00,9930.966451102255
2024-01-10 00:00:00+00:00,9930.966451102255
2024-01-10 01:00:00+00:00,9901.489181841574
2024-01-10 02:00:00+00:00,9858.744598564712
2024-01-10 03:00:00+00:00,9881.274592789126
2024-01-10 04:00:00+00:00,9910.547374619275
2024-01-10 05:00:00+00:00,9916.691180045073
2024-01-10 06:00:00+00:00,9908.082930249235
2024-01-10 07:00:00+00:00,9893.699234941321
2024-01-10 08:00:00+00:00,9891.1023505256
2024-01-10 09:00:00+00:00,9969.512508344289
2024-01-10 10:00:00+00:00,9942.392671896738
2024-01-10 11:00:00+00:00,9935.761133929378
2024-01-10 12:00:00+00:00,9880.398016273444
2024-01-10 13:00:00+00:00,9908.465770274617
2024-01-10 14:00:00+00:00,9914.531524366826
2024-01-10 15:00:00+00:00,10005.054825350267
2024-01-10 16:00:00+00:00,9949.29438755729
2024-01-10 17:00:00+00:00,9995.210821634857
2024-01-10 18:00:00+00:00,9988.56974798421
2024-01-10 19:00:00+00:00,10049.307459280622
2024-01-10 20:00:00+00:00,10049.307459280622
2024-01-10 21:00:00+00:00,10049.307459280622
2024-01-10 22:00:00+00:00,10087.124863811641
2024-01-10 23:00:00+00:00,10127.849474112376
2024-01-11 00:00:00+00:00,10161.515567792654
2024-01-11 01:00:00+00:00,10108.168206321076
2024-01-11 02:00:00+00:00,10128.48373040845
2024-01-11 03:00:00+00:00,10167.019122558437
2024-01-11 04:00:00+00:00,10167.019122558437
2024-01-11 05:00:00+00:00,10167.019122558437
2024-01-11 06:00:00+00:00,10140.065566160993
2024-01-11 07:00:00+00:00,10151.21355361938
2024-01-11 08:00:00+00:00,10189.432128837492
2024-01-11 09:00:00+00:00,10183.300485668366
2024-01-11 10:00:00+00:00,10220.034996517485
2024-01-11 11:00:00+00:00,10249.621258432244
2024-01-11 12:00:00+00:00,10233.937722195737
2024-01-11 13:00:00+00:00,10218.06280133829
2024-01-11 14:00:00+00:00,10285.33416217586
2024-01-11 15:00:00+00:00,10285.33416217586
2024-01-11 16:00:00+00:00,10285.33416217586
2024-01-11 17:00:00+00:00,10285.33416217586
2024-01-11 18:00:00+00:00,10285.33416217586
2024-01-11 19:00:00+00:00,10285.33416217586
2024-01-11 20:00:00+00:00,10285.33416217586
2024-01-11 21:00:00+00:00,10285.33416217586
2024-01-11 22:00:00+00:00,10285.33416217586
2024-01-11 23:00:00+00:00,10285.33416217586
2024-01-12 00:00:00+00:00,10285.33416217586
2024-01-12 01:00:00+00:00,10285.33416217586
2024-01-12 02:00:00+00:00,10285.33416217586
2024-01-12 03:00:00+00:00,10285.33416217586
2024-01-12 04:00:00+00:00,10285.33416217586
2024-01-12 05:00:00+00:00,10285.33416217586
2024-01-12 06:00:00+00:00,10285.33416217586
2024-01-12 07:00:00+00:00,10257.11023843487
2024-01-12 08:00:00+00:00,10264.32052212014
2024-01-12 09:00:00+00:00,10279.491253701317
2024-01-12 10:00:00+00:00,10289.265491492226
2024-01-12 11:00:00+00:00,10327.220786497803
2024-01-12 12:00:00+00:00,10331.537244761596
2024-01-12 13:00:00+00:00,10361.452386923884
2024-01-12 14:00:00+00:00,10408.449170036052
2024-01-12 15:00:00+00:00,10408.449170036052
2024-01-12 16:00:00+00:00,10408.449170036052
2024-01-12 17:00:00+00:00,10408.449170036052
2024-01-12 18:00:00+00:00,10408.449170036052
2024-01-12 19:00:00+00:00,10408.449170036052
2024-01-12 20:00:00+00:00,10408.449170036052
2024-01-12 21:00:00+00:00,10408.449170036052
2024-01-12 22:00:00+00:00,10408.449170036052
2024-01-12 23:00:00+00:00,10408.449170036052
2024-01-13 00:00:00+00:00,10408.449170036052
2024-01-13 01:00:00+00:00,10408.449170036052
2024-01-13 02:00:00+00:00,10408.449170036052
2024-01-13 03:00:00+00:00,10408.449170036052
2024-01-13 04:00:00+00:00,10408.449170036052
2024-01-13 05:00:00+00:00,10408.449170036052
2024-01-13 06:00:00+00:00,10408.449170036052
2024-01-13 07:00:00+00:00,10408.449170036052
2024-01-13 08:00:00+00:00,10408.449170036052
2024-01-13 09:00:00+00:00,10408.449170036052
2024-01-13 10:00:00+00:00,10408.449170036052
2024-01-13 11:00:00+00:00,10408.449170036052
2024-01-13 12:00:00+00:00,10412.789972773813
2024-01-13 13:00:00+00:00,10407.999591881804
2024-01-13 14:00:00+00:00,10403.729646570528
2024-01-13 15:00:00+00:00,10441.472570342969
2024-01-13 16:00:00+00:00,10429.618087986919
2024-01-13 17:00:00+00:00,10427.677013362869
2024-01-13 18:00:00+00:00,10434.931347819194
2024-01-13 19:00:00+00:00,10454.433196465177
2024-01-13 20:00:00+00:00,10446.35789320544
2024-01-13 21:00:00+00:00,10453.546606005712
2024-01-13 22:00:00+00:00,10459.030901005366
2024-01-13 23:00:00+00:00,10461.766765580676
2024-01-14 00:00:00+00:00,10440.792269238442
2024-01-14 01:00:00+00:00,10448.115715864442
2024-01-14 02:00:00+00:00,10434.560655272757
2024-01-14 03:00:00+00:00,10421.005594681072
2024-01-14 04:00:00+00:00,10411.458341827805
2024-01-14 05:00:00+00:00,10423.756119413587
2024-01-14 06:00:00+00:00,10423.756119413587
2024-01-14 07:00:00+00:00,10423.756119413587
2024-01-14 08:00:00+00:00,10423.756119413587
2024-01-14 09:00:00+00:00,10423.756119413587
2024-01-14 10:00:00+00:00,10423.756119413587
2024-01-14 11:00:00+00:00,10423.756119413587
2024-01-14 12:00:00+00:00,10423.756119413587
2024-01-14 13:00:00+00:00,10423.756119413587
2024-01-14 14:00:00+00:00,10423.756119413587
2024-01-14 15:00:00+00:00,10423.756119413587
2024-01-14 16:00:00+00:00,10423.756119413587
2024-01-14 17:00:00+00:00,10423.756119413587
2024-01-14 18:00:00+00:00,10423.756119413587
2024-01-14 19:00:00+00:00,10423.756119413587
2024-01-14 20:00:00+00:00,10423.756119413587
2024-01-14 21:00:00+00:00,10423.756119413587
2024-01-14 22:00:00+00:00,10423.756119413587
2024-01-14 23:00:00+00:00,10423.756119413587
2024-01-15 00:00:00+00:00,10423.756119413587
2024-01-15 01:00:00+00:00,10423.756119413587
2024-01-15 02:00:00+00:00,10423.756119413587
2024-01-15 03:00:00+00:00,10423.756119413587
2024-01-15 04:00:00+00:00,10423.756119413587
2024-01-15 05:00:00+00:00,10423.756119413587
2024-01-15 06:00:00+00:00,10423.756119413587
2024-01-15 07:00:00+00:00,10423.756119413587
2024-01-15 08:00:00+00:00,10423.756119413587
2024-01-15 09:00:00+00:00,10423.756119413587
2024-01-15 10:00:00+00:00,10423.756119413587
2024-01-15 11:00:00+00:00,10423.756119413587
2024-01-15 12:00:00+00:00,10423.756119413587
2024-01-15 13:00:00+00:00,10423.756119413587
2024-01-15 14:00:00+00:00,10423.756119413587
2024-01-15 15:00:00+00:00,10423.756119413587
2024-01-15 16:00:00+00:00,10423.756119413587
2024-01-15 17:00:00+00:00,10423.756119413587
2024-01-15 18:00:00+00:00,10423.756119413587
2024-01-15 19:00:00+00:00,10423.756119413587
2024-01-15 20:00:00+00:00,10423.756119413587
2024-01-15 21:00:00+00:00,10423.756119413587
2024-01-15 22:00:00+00:00,10423.756119413587
2024-01-15 23:00:00+00:00,10423.756119413587
2024-01-16 00:00:00+00:00,10423.756119413587
2024-01-16 01:00:00+00:00,10423.756119413587
2024-01-16 02:00:00+00:00,10423.756119413587
2024-01-16 03:00:00+00:00,10423.756119413587
2024-01-16 04:00:00+00:00,10423.756119413587
2024-01-16 05:00:00+00:00,10423.756119413587
2024-01-16 06:00:00+00:00,10423.756119413587
2024-01-16 07:00:00+00:00,10423.756119413587
2024-01-16 08:00:00+00:00,10423.756119413587
2024-01-16 09:00:00+00:00,10423.756119413587
2024-01-16 10:00:00+00:00,10423.756119413587
2024-01-16 11:00:00+00:00,10423.756119413587
2024-01-16 12:00:00+00:00,10423.756119413587
2024-01-16 13:00:00+00:00,10423.756119413587
2024-01-16 14:00:00+00:00,10423.756119413587
2024-01-16 15:00:00+00:00,10423.756119413587
2024-01-16 16:00:00+00:00,10423.756119413587
2024-01-16 17:00:00+00:00,10423.756119413587
2024-01-16 18:00:00+00:00,10423.756119413587
2024-01-16 19:00:00+00:00,10423.756119413587
2024-01-16 20:00:00+00:00,10423.756119413587
2024-01-16 21:00:00+00:00,10423.756119413587
2024-01-16 22:00:00+00:00,10423.756119413587
2024-01-16 23:00:00+00:00,10423.756119413587
2024-01-17 00:00:00+00:00,10423.756119413587
2024-01-17 01:00:00+00:00,10423.756119413587
2024-01-17 02:00:00+00:00,10423.756119413587
2024-01-17 03:00:00+00:00,10423.756119413587
2024-01-17 04:00:00+00:00,10423.756119413587
2024-01-17 05:00:00+00:00,10423.756119413587
2024-01-17 06:00:00+00:00,10423.756119413587
2024-01-17 07:00:00+00:00,10423.756119413587
2024-01-17 08:00:00+00:00,10423.756119413587
2024-01-17 09:00:00+00:00,10423.756119413587
2024-01-17 10:00:00+00:00,10423.756119413587
2024-01-17 11:00:00+00:00,10423.756119413587
2024-01-17 12:00:00+00:00,10423.756119413587
2024-01-17 13:00:00+00:00,10423.756119413587
2024-01-17 14:00:00+00:00,10423.756119413587
2024-01-17 15:00:00+00:00,10423.756119413587
2024-01-17 16:00:00+00:00,10423.756119413587
2024-01-17 17:00:00+00:00,10423.756119413587
2024-01-17 18:00:00+00:00,10423.756119413587
2024-01-17 19:00:00+00:00,10423.756119413587
2024-01-17 20:00:00+00:00,10423.756119413587
2024-01-17 21:00:00+00:00,10423.756119413587
2024-01-17 22:00:00+00:00,10423.756119413587
2024-01-17 23:00:00+00:00,10423.756119413587
2024-01-18 00:00:00+00:00,10423.756119413587
2024-01-18 01:00:00+00:00,10423.756119413587
2024-01-18 02:00:00+00:00,10423.756119413587
2024-01-18 03:00:00+00:00,10423.756119413587
2024-01-18 04:00:00+00:00,10423.756119413587
2024-01-18 05:00:00+00:00,10423.756119413587
2024-01-18 06:00:00+00:00,10423.756119413587
2024-01-18 07:00:00+00:00,10423.756119413587
2024-01-18 08:00:00+00:00,10423.756119413587
2024-01-18 09:00:00+00:00,10423.756119413587
2024-01-18 10:00:00+00:00,10423.756119413587
2024-01-18 11:00:00+00:00,10423.756119413587
2024-01-18 12:00:00+00:00,10423.756119413587
2024-01-18 13:00:00+00:00,10423.756119413587
2024-01-18 14:00:00+00:00,10423.756119413587
2024-01-18 15:00:00+00:00,10423.756119413587
2024-01-18 16:00:00+00:00,10423.756119413587
2024-01-18 17:00:00+00:00,10423.756119413587
2024-01-18 18:00:00+00:00,10423.756119413587
2024-01-18 19:00:00+00:00,10423.756119413587
2024-01-18 20:00:00+00:00,10423.756119413587
2024-01-18 21:00:00+00:00,10423.756119413587
2024-01-18 22:00:00+00:00,10423.756119413587
2024-01-18 23:00:00+00:00,10423.756119413587
2024-01-19 00:00:00+00:00,10423.756119413587
2024-01-19 01:00:00+00:00,10423.756119413587
2024-01-19 02:00:00+00:00,10423.756119413587
2024-01-19 03:00:00+00:00,10423.756119413587
2024-01-19 04:00:00+00:00,10423.756119413587
2024-01-19 05:00:00+00:00,10423.756119413587
2024-01-19 06:00:00+00:00,10423.756119413587
2024-01-19 07:00:00+00:00,10423.756119413587
2024-01-19 08:00:00+00:00,10423.756119413587
2024-01-19 09:00:00+00:00,10423.756119413587
2024-01-19 10:00:00+00:00,10423.756119413587
2024-01-19 11:00:00+00:00,10423.756119413587
2024-01-19 12:00:00+00:00,10423.756119413587
2024-01-19 13:00:00+00:00,10423.756119413587
2024-01-19 14:00:00+00:00,10423.756119413587
2024-01-19 15:00:00+00:00,10423.756119413587
2024-01-19 16:00:00+00:00,10423.756119413587
2024-01-19 17:00:00+00:00,10423.756119413587
2024-01-19 18:00:00+00:00,10423.756119413587
2024-01-19 19:00:00+00:00,10423.756119413587
2024-01-19 20:00:00+00:00,10423.756119413587
2024-01-19 21:00:00+00:00,10423.756119413587
2024-01-19 22:00:00+00:00,10423.756119413587
2024-01-19 23:00:00+00:00,10423.756119413587
2024-01-20 00:00:00+00:00,10423.756119413587
2024-01-20 01:00:00+00:00,10423.756119413587
2024-01-20 02:00:00+00:00,10423.756119413587
2024-01-20 03:00:00+00:00,10423.756119413587
2024-01-20 04:00:00+00:00,10423.756119413587
2024-01-20 05:00:00+00:00,10423.756119413587
2024-01-20 06:00:00+00:00,10423.756119413587
2024-01-20 07:00:00+00:00,10423.756119413587
2024-01-20 08:00:00+00:00,10423.756119413587
2024-01-20 09:00:00+00:00,10423.756119413587
2024-01-20 10:00:00+00:00,10423.756119413587
2024-01-20 11:00:00+00:00,10423.756119413587
2024-01-20 12:00:00+00:00,10423.756119413587
2024-01-20 13:00:00+00:00,10423.756119413587
2024-01-20 14:00:00+00:00,10423.756119413587
2024-01-20 15:00:00+00:00,10423.756119413587
2024-01-20 16:00:00+00:00,10423.756119413587
2024-01-20 17:00:00+00:00,10423.756119413587
2024-01-20 18:00:00+00:00,10423.756119413587
2024-01-20 19:00:00+00:00,10423.756119413587
2024-01-20 20:00:00+00:00,10423.756119413587
2024-01-20 21:00:00+00:00,10423.756119413587
2024-01-20 22:00:00+00:00,10423.756119413587
2024-01-20 23:00:00+00:00,10423.756119413587
2024-01-21 00:00:00+00:00,10423.756119413587
2024-01-21 01:00:00+00:00,10423.756119413587
2024-01-21 02:00:00+00:00,10423.756119413587
2024-01-21 03:00:00+00:00,10423.756119413587
2024-01-21 04:00:00+00:00,10423.756119413587
2024-01-21 05:00:00+00:00,10423.756119413587
2024-01-21 06:00:00+00:00,10423.756119413587
2024-01-21 07:00:00+00:00,10423.756119413587
2024-01-21 08:00:00+00:00,10423.756119413587
2024-01-21 09:00:00+00:00,10423.756119413587
2024-01-21 10:00:00+00:00,10423.756119413587
2024-01-21 11:00:00+00:00,10423.756119413587
2024-01-21 12:00:00+00:00,10423.756119413587
2024-01-21 13:00:00+00:00,10423.756119413587
2024-01-21 14:00:00+00:00,10423.756119413587
2024-01-21 15:00:00+00:00,10423.756119413587
2024-01-21 16:00:00+00:00,10423.756119413587
2024-01-21 17:00:00+00:00,10423.756119413587
2024-01-21 18:00:00+00:00,10423.756119413587
2024-01-21 19:00:00+00:00,10423.756119413587
2024-01-21 20:00:00+00:00,10423.756119413587
2024-01-21 21:00:00+00:00,10423.756119413587
2024-01-21 22:00:00+00:00,10423.756119413587
2024-01-21 23:00:00+00:00,10423.756119413587
2024-01-22 00:00:00+00:00,10423.756119413587
2024-01-22 01:00:00+00:00,10423.756119413587
2024-01-22 02:00:00+00:00,10423.756119413587
2024-01-22 03:00:00+00:00,10423.756119413587
2024-01-22 04:00:00+00:00,10423.756119413587
2024-01-22 05:00:00+00:00,10423.756119413587
2024-01-22 06:00:00+00:00,10423.756119413587
2024-01-22 07:00:00+00:00,10423.756119413587
2024-01-22 08:00:00+00:00,10423.756119413587
2024-01-22 09:00:00+00:00,10423.756119413587
2024-01-22 10:00:00+00:00,10423.756119413587
2024-01-22 11:00:00+00:00,10423.756119413587
2024-01-22 12:00:00+00:00,10423.756119413587
2024-01-22 13:00:00+00:00,10423.756119413587
2024-01-22 14:00:00+00:00,10423.756119413587
2024-01-22 15:00:00+00:00,10423.756119413587
2024-01-22 16:00:00+00:00,10423.756119413587
2024-01-22 17:00:00+00:00,10423.756119413587
2024-01-22 18:00:00+00:00,10423.756119413587
2024-01-22 19:00:00+00:00,10423.756119413587
2024-01-22 20:00:00+00:00,10423.756119413587
2024-01-22 21:00:00+00:00,10423.756119413587
2024-01-22 22:00:00+00:00,10423.756119413587
2024-01-22 23:00:00+00:00,10423.756119413587
2024-01-23 00:00:00+00:00,10423.756119413587
2024-01-23 01:00:00+00:00,10423.756119413587
2024-01-23 02:00:00+00:00,10423.756119413587
2024-01-23 03:00:00+00:00,10423.756119413587
2024-01-23 04:00:00+00:00,10423.756119413587
2024-01-23 05:00:00+00:00,10423.756119413587
2024-01-23 06:00:00+00:00,10423.756119413587
2024-01-23 07:00:00+00:00,10423.756119413587
2024-01-23 08:00:00+00:00,10423.756119413587
2024-01-23 09:00:00+00:00,10423.756119413587
2024-01-23 10:00:00+00:00,10423.756119413587
2024-01-23 11:00:00+00:00,10423.756119413587
2024-01-23 12:00:00+00:00,10423.756119413587
2024-01-23 13:00:00+00:00,10423.756119413587
2024-01-23 14:00:00+00:00,10423.756119413587
2024-01-23 15:00:00+00:00,10423.756119413587
2024-01-23 16:00:00+00:00,10423.756119413587
2024-01-23 17:00:00+00:00,10423.756119413587
2024-01-23 18:00:00+00:00,10423.756119413587
2024-01-23 19:00:00+00:00,10423.756119413587
2024-01-23 20:00:00+00:00,10423.756119413587
2024-01-23 21:00:00+00:00,10423.756119413587
2024-01-23 22:00:00+00:00,10423.756119413587
2024-01-23 23:00:00+00:00,10423.756119413587
2024-01-24 00:00:00+00:00,10423.756119413587
2024-01-24 01:00:00+00:00,10423.756119413587
2024-01-24 02:00:00+00:00,10423.756119413587
2024-01-24 03:00:00+00:00,10423.756119413587
2024-01-24 04:00:00+00:00,10423.756119413587
2024-01-24 05:00:00+00:00,10423.756119413587
2024-01-24 06:00:00+00:00,10423.756119413587
2024-01-24 07:00:00+00:00,10423.756119413587
2024-01-24 08:00:00+00:00,10423.756119413587
2024-01-24 09:00:00+00:00,10423.756119413587
2024-01-24 10:00:00+00:00,10423.756119413587
2024-01-24 11:00:00+00:00,10423.756119413587
2024-01-24 12:00:00+00:00,10423.756119413587
2024-01-24 13:00:00+00:00,10423.756119413587
2024-01-24 14:00:00+00:00,10423.756119413587
2024-01-24 15:00:00+00:00,10423.756119413587
2024-01-24 16:00:00+00:00,10423.756119413587
2024-01-24 17:00:00+00:00,10423.756119413587
2024-01-24 18:00:00+00:00,10423.756119413587
2024-01-24 19:00:00+00:00,10423.756119413587
2024-01-24 20:00:00+00:00,10423.756119413587
2024-01-24 21:00:00+00:00,10423.756119413587
2024-01-24 22:00:00+00:00,10423.756119413587
2024-01-24 23:00:00+00:00,10423.756119413587
2024-01-25 00:00:00+00:00,10423.756119413587
2024-01-25 01:00:00+00:00,10423.756119413587
2024-01-25 02:00:00+00:00,10423.756119413587
2024-01-25 03:00:00+00:00,10423.756119413587
2024-01-25 04:00:00+00:00,10423.756119413587
2024-01-25 05:00:00+00:00,10423.756119413587
